"","site","x","y","z","dbh","height","species","crownArea","crownCentroidX","crownCentroidY","crownVectorLen","crownVectorDir"
"1325",39,16.866,32.111,-1.181,16.3,14.434,"Betula pubescens",11.484116,18.25030519,32.19145304,1.386641106,86.673826
"1326",39,19.279,31.816,-1.238,12.5,12.65,"Betula pubescens",13.066261,19.3170192,31.62981444,0.190027687,168.4588362
"1327",39,25.815,31.952,-1.114,19.4,13.508,"Betula pubescens",8.8354865,25.97599737,32.46395355,0.536671775,17.45713741
"1328",39,29.449,29.394,-0.803,18,14.767,"Betula pubescens",11.5247655,28.74955758,29.72516926,0.773881635,295.3364359
"1329",39,30.556,27.462,-0.845,23.3,14.655,"Betula pubescens",19.753612,30.24686342,27.21317554,0.396836286,231.1693647
"1330",39,31.207,27.342,-1.069,11.6,8.19,"Betula pubescens",4.685093,32.24351631,26.28153413,1.482887023,135.6543446
"1331",39,27.534,23.27,-0.844,14.5,11.005,"Betula pubescens",15.8899625,27.85715232,22.15198261,1.163782761,163.8785638
"1332",39,24.264,27.928,-0.804,20,13.34,"Betula pubescens",22.095812,24.58674624,26.33506612,1.625301045,168.5462838
"1333",39,15.928,14.787,-0.708,19.1,16.551,"Betula pubescens",17.0403975,16.43206589,13.62027588,1.270955382,156.6339559
"1334",39,15.97,9.551,-0.678,22.5,12.09,"Betula pubescens",13.183616,16.25489518,9.795097786,0.375165284,49.41007805
"1335",39,17.489,16.575,-0.769,16.6,12.801,"Betula pubescens",6.788541,17.51277591,16.60828761,0.040906709,35.53658674
"1336",39,17.431,17.758,-0.893,12,8.978,"Betula pubescens",2.6767975,17.53905851,18.59698799,0.84591813,7.339078451
"1337",39,19.937,18.22,-0.665,19.1,12.524,"Betula pubescens",14.8520535,19.09645016,19.36305974,1.418840935,323.6710681
"1338",39,19.968,17.188,-0.813,19.3,14.063,"Betula pubescens",13.0672635,20.31785312,16.86699435,0.474807154,132.5377524
"1339",39,20.58,15.093,-0.65,14.1,12.459,"Betula pubescens",5.8092775,20.44997403,14.38852334,0.716375685,190.4574503
"1340",39,23.434,15.236,-0.641,23.2,15.513,"Betula pubescens",15.0664275,23.9737743,15.73738891,0.736713736,47.1114124
"1341",39,24.754,11.221,-0.372,19.5,12.954,"Betula pubescens",10.2845355,25.71357798,10.64943164,1.116906573,120.7799545
"1342",39,24.729,10.523,-0.519,18.8,7.455,"Betula pubescens",5.912487,24.85821751,9.805338498,0.729201752,169.7930539
"1343",39,23.979,10.474,-0.622,18.5,15.43,"Betula pubescens",12.5115515,23.5408383,9.075264961,1.465757613,197.3934614
"1344",39,19.577,5.867,-0.622,18.9,13.683,"Betula pubescens",12.9532035,19.46845467,5.8228676,0.11717405,247.8743069
"1345",39,22.177,-0.259,-0.053,31.2,15.266,"Betula pubescens",31.281578,22.10118256,-0.788511258,0.534911634,188.1484438
"1346",39,24.216,-1.697,-0.292,18.7,12.131,"Betula pubescens",21.3545525,25.05668174,-1.29808806,0.930524861,64.61519009
"1347",39,29.451,0.702,-0.193,17.9,14.079,"Betula pubescens",12.9980995,29.53027451,1.270079997,0.573584633,7.944217032
"1348",39,30.922,10.524,-0.303,41.8,21.203,"Pinus sylvestris",38.666387,30.99968496,10.40014265,0.146203956,147.9035235
"1349",39,28.429,17.246,-0.588,15.3,12.654,"Betula pubescens",7.0418635,28.64777057,17.65331644,0.462349697,28.24034549
"1350",39,31.347,19.14,-0.365,22,11.693,"Betula pubescens",13.2578735,32.04544025,18.67941609,0.836633921,123.402711
"1351",39,28.633,19.353,-0.622,15.9,6.318,"Betula pubescens",6.4291205,28.38464573,19.27289403,0.260953658,252.1230396
"1352",39,11.638,28.614,-1.104,18.7,8.063,"Betula pubescens",6.155045,11.82255524,28.46428875,0.23764279,129.0489721
"1353",39,2.418,23.435,-1.222,19,15.144,"Betula pubescens",12.513645,3.79552885,22.53575782,1.645059946,123.1362499
"1354",39,2.161,24.258,-1.092,22.3,15.731,"Betula pubescens",19.3090605,2.062998886,24.97227075,0.720962499,352.1875446
"1355",39,-0.386,22.896,-1.07,19.7,14.078,"Betula pubescens",13.985748,-0.925522796,22.92661409,0.540390664,273.2476463
"1356",39,0.268,24.805,-1.266,13.1,10.131,"Betula pubescens",8.615054,-0.613713017,25.03281586,0.910668936,284.48717
"1357",39,-0.022,27.406,-1.242,14.8,12.121,"Betula pubescens",5.226878,-0.222980149,27.13240638,0.339479732,216.3007695
"1358",39,-0.374,28.687,-1.167,20.9,14.646,"Betula pubescens",18.830856,-0.395818186,28.96081682,0.274684702,355.4442013
"1359",40,2.506,0.862,0.301,56,16.662,"Pinus sylvestris",54.052171,2.636870477,1.115604151,0.285380706,27.29564941
"1360",40,8.049,8.002,0.432,46,17.413,"Pinus sylvestris",32.5998045,8.640207185,7.49455473,0.779119142,130.64017
"1361",40,8.68,13.762,0.784,30,16.995,"Pinus sylvestris",7.1393315,8.086565003,13.69656971,0.597031171,263.7081595
"1362",40,10.493,12.456,0.469,29.3,13.827,"Pinus sylvestris",4.811295,10.69861826,11.95373773,0.542721162,157.736581
"1363",40,4.144,21.122,2.474,41,17.721,"Picea abies",13.3876985,4.389452342,21.31530775,0.312433572,51.77754699
"1364",40,1.446,19.837,2.354,12,8.626,"Pinus sylvestris",1.617455,1.091593536,19.80775154,0.355611325,265.282184
"1365",40,1.212,17.558,1.936,12,11.742,"Pinus sylvestris",1.45748,1.267291918,17.51869432,0.067839018,125.4080932
"1366",40,3.493,25.238,3.104,21.7,13.867,"Pinus sylvestris",6.824209,3.396348655,25.03979713,0.220512725,205.9956431
"1367",40,2.103,28.844,4.198,18.2,11.27,"Pinus sylvestris",10.19816,2.357469108,28.87770185,0.25669114,82.45566113
"1368",40,11.822,21.459,1.242,15.6,7.34,"Pinus sylvestris",1.817461,11.75769277,21.49697163,0.074681086,300.5606724
"1369",40,13.692,22.979,1.176,14.1,6.449,"Betula pubescens",4.010544,13.75228791,23.28433107,0.311226116,11.16943088
"1370",40,16.38,20.916,0.892,44.4,20.29,"Pinus sylvestris",15.3795055,16.90202776,21.27090348,0.631244378,55.78995696
"1371",40,10.965,23.715,1.6,14.3,11.907,"Pinus sylvestris",1.190378,11.2569979,23.53937188,0.340746257,121.0256672
"1372",40,6.836,20.03,1.611,13.8,11.129,"Betula pubescens",7.1896455,7.125331746,19.79748796,0.371180154,128.7859659
"1373",40,9.401,29.201,2.618,21.8,11.915,"Pinus sylvestris",7.001441,8.923534852,29.16356049,0.478930772,265.516436
"1374",40,10.561,28.588,2.407,12.4,11.373,"Pinus sylvestris",1.8636045,10.69275288,28.23873951,0.373285028,159.3318267
"1375",40,12.256,27.09,2.142,15.1,10.327,"Pinus sylvestris",3.1123865,12.18157879,26.96933941,0.141765631,211.6655159
"1376",40,10.351,29.459,2.653,16.3,13.247,"Pinus sylvestris",3.098793,10.53772585,29.72757653,0.327108388,34.80867316
"1377",40,12.219,30.802,2.356,11.9,9.815,"Pinus sylvestris",1.923971,12.55103178,30.86071092,0.337182551,79.97242917
"1378",40,14.188,28.149,1.863,10.6,8.812,"Pinus sylvestris",1.544261,14.22712342,28.03876725,0.116969661,160.4593881
"1379",40,16.861,28.362,1.521,10.6,7.809,"Pinus sylvestris",2.838366,16.75738283,28.32101037,0.111430104,248.4168786
"1380",40,15.967,32.162,2.234,12.2,10.437,"Pinus sylvestris",2.9749505,15.599242,32.14504916,0.368148449,267.3609691
"1381",40,17.902,31.657,1.888,12.7,9.2,"Pinus sylvestris",2.5175725,17.91037043,32.25528659,0.598345145,0.801553744
"1382",40,21.418,26.583,1.024,44.5,19.201,"Pinus sylvestris",45.8358645,22.21824132,26.41357066,0.817980725,101.9542867
"1383",40,19.552,23.878,0.725,12.5,10.161,"Pinus sylvestris",3.4794865,19.77350269,23.87005661,0.221645072,92.0538263
"1384",40,26.548,25.515,0.022,12.3,9.508,"Pinus sylvestris",1.4648925,26.45284545,25.40030541,0.149027639,219.6802579
"1385",40,28.967,21.896,-0.637,11.2,9.192,"Pinus sylvestris",1.805141,28.75462057,21.7137547,0.279854197,229.3667159
"1386",40,26.249,18.894,-0.694,10.1,9.202,"Pinus sylvestris",1.724901,26.16061932,18.97224235,0.118038171,311.5180815
"1387",40,29.623,18.415,-1.043,13.3,10.685,"Pinus sylvestris",1.6085955,29.63174299,18.4189675,0.009601091,65.59181932
"1388",40,29.858,16.571,-1.174,14.1,9.717,"Pinus sylvestris",4.2612645,29.82838056,16.52078372,0.058300828,210.5336935
"1389",40,34.704,16.363,-1.603,55,17.353,"Pinus sylvestris",54.560853,35.58522626,16.18423279,0.899175976,101.467512
"1390",40,24.651,31.913,1.014,18.7,10.283,"Pinus sylvestris",7.332935,24.51698401,31.99329162,0.156227499,300.9266565
"1391",40,31.516,25.299,-0.616,12.3,8.988,"Pinus sylvestris",3.3542665,31.42551464,25.2211122,0.119390572,229.2788573
"1392",40,30.762,30.17,-0.012,10.7,8.337,"Pinus sylvestris",1.311838,30.90190548,30.11235113,0.151317338,112.3943968
"1393",40,24.159,6.438,-1.537,22.6,17.243,"Picea abies",9.966897,23.96363971,6.18782605,0.317415576,217.9861994
"1394",40,29.265,31.135,0.441,12.2,12.09,"Pinus sylvestris",2.538633,29.31944229,31.28666172,0.161137335,19.74670999
"1395",40,29.669,3.46,-2.365,48.6,19.635,"Pinus sylvestris",19.400644,29.38334788,2.309138239,1.185782411,193.9395225
"1396",40,32.072,7.218,-2.194,26.6,15.737,"Betula pubescens",11.278555,32.18324432,7.841212684,0.633063464,10.12078203
"1397",40,24.154,0.561,-2.174,31.1,19.007,"Pinus sylvestris",9.410306,24.2862944,0.321084097,0.273973445,151.126784
"1398",40,18.031,6.363,-1.049,32.5,18.302,"Pinus sylvestris",10.859061,17.86001662,6.002510334,0.398983852,205.3753913
"1399",40,15.173,4.21,-1.024,26.6,15.447,"Picea abies",5.1851985,15.22011895,3.963301493,0.251158016,169.1868474
"1400",40,13.973,1.081,-1.242,45.2,18.618,"Pinus sylvestris",27.9300965,12.85744164,0.693412706,1.180971787,250.8408335
"1401",41,0.069,3.424,0.015,27,14.448,"Picea abies",4.7329665,-0.165776195,3.316059648,0.258400815,245.3089912
"1402",41,4.491,3.006,0.335,24.8,13.357,"Betula pubescens",11.242761,4.242762259,2.561840309,0.50882198,209.200519
"1403",41,8.252,2.61,0.68,16.9,10.145,"Picea abies",6.859465,8.334982783,2.641579687,0.088788619,69.16532259
"1404",41,14.162,2.594,1.38,17.6,11.587,"Betula pubescens",10.038694,14.65929568,2.21558446,0.624901043,127.2692033
"1405",41,15.487,-0.617,1.243,29.9,16.802,"Picea abies",5.5158465,15.1873806,-0.79199904,0.346981913,239.7120328
"1406",41,13.119,5.838,0.891,21.9,8.208,"Betula pubescens",7.4523545,12.60388594,6.668064711,0.976908344,328.177463
"1407",41,0.976,10.272,-0.107,16.6,11.53,"Picea abies",4.6455085,1.426974078,9.672965003,0.749813674,143.0263128
"1408",41,1.485,6.622,0.009,11,6.958,"Betula pubescens",3.195696,2.165731662,5.945391289,0.95978901,134.8259634
"1409",41,5.388,21.948,-0.528,11.1,6.732,"Betula pubescens",4.537866,5.380520512,22.03941563,0.091721101,355.3225654
"1410",41,-1.267,15.194,-0.217,17.6,12.421,"Picea abies",4.905121,0.070249367,15.23021408,1.337739634,88.44875107
"1411",41,9.016,22.75,-0.296,32.6,17.782,"Picea abies",5.7970465,8.819726192,22.4907061,0.325202604,217.1240817
"1412",41,16.075,20.59,0.385,29.4,14.328,"Betula pubescens",26.6565985,15.95444699,20.72479268,0.180837202,318.1918634
"1413",41,21.478,13.243,1.173,28.1,15.786,"Picea abies",8.559696,21.25771987,12.87014633,0.433062575,210.5743865
"1414",41,23.266,17.159,1.597,23.1,12.174,"Betula pubescens",20.6312655,23.38317869,17.04635727,0.162539934,133.8693057
"1415",41,23.053,17.305,1.514,10,5.55,"Betula pubescens",8.431152,23.05659686,17.49962253,0.194655763,1.058773684
"1416",41,25.368,21.804,1.832,25.4,8.523,"Betula pubescens",7.884245,24.27038876,21.69873618,1.102647225,264.5219366
"1417",41,25.022,22.373,2.072,23.9,11.314,"Betula pubescens",10.5436025,25.70841612,22.25405417,0.696645679,99.83089288
"1418",41,24.683,22.934,1.889,15,8.616,"Betula pubescens",2.8038525,23.89390202,22.87664286,0.791179794,265.8426547
"1419",41,25.015,8.773,1.737,25.2,13.038,"Picea abies",10.213487,24.90739388,8.453840134,0.336811662,198.6317542
"1420",41,22.293,0.235,1.832,34.9,16.641,"Picea abies",11.8362595,22.46568868,-0.071464907,0.351769978,150.5993508
"1421",41,30.558,0.956,2.137,24.7,9.761,"Betula pubescens",19.3279965,30.74247966,1.028814281,0.198329684,68.46080719
"1422",41,25.268,7.145,1.716,14.6,8.946,"Picea abies",2.1164045,25.14325425,6.829268675,0.339481624,201.5590242
"1423",41,30.287,8.521,2.376,19.1,13.29,"Picea abies",2.676159,29.93228417,8.265867449,0.436939285,234.2740839
"1424",41,31.204,9.001,2.467,17.2,10.832,"Picea abies",3.16455,31.66585788,8.462823916,0.709187001,139.3641031
"1425",41,32.341,19.15,2.555,29.4,14.195,"Picea abies",9.3869135,32.21662545,19.43039555,0.306742061,336.079448
"1426",41,10.24,29.021,-0.496,30.2,16.569,"Picea abies",10.237771,9.889062291,28.87817132,0.378889572,247.8540922
"1427",41,18.238,30.491,0.827,24,15.414,"Picea abies",5.9549595,17.30347958,30.6119536,0.942315336,277.3747108
"1428",41,18.746,30.09,0.656,20.1,15.362,"Picea abies",3.02759,18.55821211,29.35932082,0.754424514,194.4133409
"1429",41,19.607,30.506,0.904,12.2,10.4,"Picea abies",3.1522005,20.28163901,30.54140452,0.67556737,86.99591845
"1430",41,19.934,26.652,0.889,15.5,11.597,"Picea abies",5.8874675,19.25771763,26.71639613,0.679341381,275.4393483
"1431",41,21.082,26.123,0.94,14.9,11.13,"Picea abies",5.2383285,21.27422893,25.92398382,0.2766937,135.9938574
"1432",41,24.436,28.138,1.543,11.6,8.418,"Betula pubescens",3.842718,24.33284114,28.50022635,0.376629368,344.1035153
"1433",41,25.181,26.574,1.579,28.1,17.774,"Picea abies",4.824119,24.60878462,26.48965233,0.578398621,261.614675
"1434",41,25.715,26.395,1.68,17.9,11.115,"Picea abies",3.679044,25.89078926,25.72888774,0.688917559,165.2164993
"1435",41,27.559,25.24,1.977,21,16.41,"Picea abies",2.5115585,27.44875333,24.92412424,0.33456214,199.2399625
"1436",41,28.78,25.905,1.959,14.2,9.668,"Picea abies",4.982297,29.37086815,24.90582532,1.160807995,149.401789
"1437",42,-2.091,5.304,-0.266,48.3,16.171,"Pinus sylvestris",31.1265855,-2.464626382,4.536526502,0.853587865,205.9580432
"1438",42,0.555,12.815,-0.376,35.4,15.625,"Pinus sylvestris",21.2632745,0.080715655,12.03153435,0.915840636,211.1893339
"1439",42,2.459,15.219,-0.387,33.3,20.169,"Pinus sylvestris",15.550488,2.579015612,14.89327494,0.347131909,159.7733375
"1440",42,2.721,16.967,-0.565,22.7,12.707,"Pinus sylvestris",4.0561435,2.442166326,17.28881801,0.425811049,319.0932703
"1441",42,3.427,23.347,-0.624,41.5,12.095,"Pinus sylvestris",17.457063,4.158192757,22.93538368,0.839089294,119.3768215
"1442",42,8.564,17.637,-0.205,37.2,13.152,"Pinus sylvestris",16.5107485,8.50794988,17.72361148,0.103165715,327.0913082
"1443",42,13.184,16.339,0.099,19,13.107,"Pinus sylvestris",4.560799,13.07080928,15.80092056,0.549855997,191.8795662
"1444",42,13.926,17.934,0.173,29.1,16.29,"Picea abies",10.401419,13.83198503,17.76274769,0.195361636,208.7661308
"1445",42,14.215,20.188,-0.238,24.1,15.907,"Pinus sylvestris",5.277707,13.96218776,20.16217202,0.254128145,264.1667458
"1446",42,18.664,27.422,-0.551,16.3,12.882,"Pinus sylvestris",7.6302985,18.42510555,26.75085325,0.712396322,199.5931688
"1447",42,18.901,27.707,-0.315,42,17.346,"Pinus sylvestris",20.8486255,20.0490343,27.84713523,1.156555506,83.0405982
"1448",42,20.367,33.471,-0.823,26.2,16.977,"Pinus sylvestris",6.3273855,20.27076544,32.62033985,0.856086319,186.4543882
"1449",42,28.219,28.645,-0.178,32,17.114,"Pinus sylvestris",12.963677,28.14291789,27.9673493,0.681908317,186.4059624
"1450",42,13.576,5.466,0.586,41,17.114,"Pinus sylvestris",33.0493525,13.9848819,5.368602996,0.420322,103.3983551
"1451",42,17.928,6.5,0.658,32,14.982,"Pinus sylvestris",13.487675,18.0436867,6.179138941,0.341079509,160.1731928
"1452",42,20.467,7.45,0.734,30.2,16.68,"Pinus sylvestris",18.090846,20.94039038,7.268808293,0.506881533,110.9445096
"1453",42,20.946,10.779,0.749,27.3,17.219,"Pinus sylvestris",5.531103,20.74531306,11.01565574,0.310292096,319.7016502
"1454",42,20.857,2.332,1.023,33.4,14.458,"Pinus sylvestris",14.3591145,20.62589025,0.739868319,1.608817891,188.2592216
"1455",42,25.267,3.089,1.329,37.1,16.895,"Pinus sylvestris",25.7790875,25.67285941,1.59293112,1.550143205,164.8218829
"1456",42,31.206,-0.861,1.526,25.5,13.575,"Picea abies",4.72547,31.16756239,-0.943568941,0.091077331,204.9629877
"1457",42,31.757,-0.111,1.634,43.4,16.764,"Pinus sylvestris",19.817834,31.73597643,-0.266704223,0.157117139,187.689711
"1458",42,30.293,18.863,0.357,15.2,6.851,"Salix caprea",9.5086075,30.96412337,19.07431975,0.70360686,72.52210555
"1459",42,24.804,10.038,0.756,32.1,21.3,"Pinus sylvestris",23.23322,25.57772518,10.05454862,0.773902131,88.77473059
"1460",43,2.291,3.457,0.207,23.5,15.086,"Pinus sylvestris",12.3506325,2.199807042,3.255890905,0.220818984,204.3919249
"1461",43,4.165,9.11,0.391,17.5,13.365,"Pinus sylvestris",6.347938,4.707121239,8.935343322,0.569561579,107.8575249
"1462",43,2.306,10.53,0.211,47.9,23.649,"Pinus sylvestris",37.3306825,1.205843145,9.882829806,1.276391149,239.533716
"1463",43,4.705,12.212,0.316,19.5,12.253,"Betula pubescens",9.977352,4.473416416,11.97201515,0.333502153,223.97935
"1464",43,2.4,18.28,0.131,41.4,18.465,"Pinus sylvestris",26.699663,2.243434639,18.86373208,0.604364007,344.9858225
"1465",43,4.696,28.123,0.392,54.5,19.377,"Pinus sylvestris",32.6978305,4.633518319,26.73083246,1.393568954,182.5697596
"1466",43,7.507,31.414,0.466,19.7,16.809,"Pinus sylvestris",4.745497,6.515809082,31.94655716,1.125200677,298.2487023
"1467",43,4.626,27.438,0.35,15.1,11.573,"Picea abies",2.287017,4.831262379,27.45299225,0.205809164,85.82256485
"1468",43,15.03,30.511,0.767,27.6,19.875,"Pinus sylvestris",13.843679,15.28971352,30.54334653,0.261720098,82.90054234
"1469",43,17.196,25.275,1.163,60,21.587,"Pinus sylvestris",31.184289,16.67720648,25.37667341,0.528662654,281.0883196
"1470",43,20.397,29.349,1.239,22.1,17.559,"Pinus sylvestris",4.5451015,20.5471432,28.79836093,0.570741948,164.7478928
"1471",43,17.779,25.635,1.099,10.1,10.119,"Pinus sylvestris",1.171118,17.92026935,25.72009175,0.164917052,58.93789143
"1472",43,19.583,32.575,1.29,37.7,21.451,"Pinus sylvestris",12.9089385,20.08567835,32.09735433,0.693419726,133.5372641
"1473",43,22.465,30.294,1.422,20.1,16.711,"Pinus sylvestris",2.001266,22.99965366,29.95291919,0.634185033,122.5357259
"1474",43,25.472,27.269,1.745,22.7,14.777,"Pinus sylvestris",4.2933615,25.34692268,27.29489779,0.127730306,281.6980324
"1475",43,28.34,26.018,1.831,12.5,12.094,"Pinus sylvestris",1.4251475,28.07289263,26.30455716,0.391741436,317.0119279
"1476",43,32.679,29.073,2.363,17,10.06,"Picea abies",3.804517,32.1175051,29.59257902,0.765009076,312.7796148
"1477",43,32.428,26.964,2.378,17.3,16.09,"Pinus sylvestris",4.721959,32.19141474,27.11582745,0.281112359,302.6901232
"1478",43,26.851,23.685,1.776,25.5,13.465,"Pinus sylvestris",11.9539095,26.10407273,22.60337313,1.314464546,214.6273716
"1479",43,25.866,23.347,1.836,15.3,12.787,"Picea abies",4.1946915,25.76983374,23.47279222,0.158340243,322.6026295
"1480",43,21.455,22.298,1.43,32.9,20.171,"Pinus sylvestris",7.224462,21.37404307,21.5025531,0.799556001,185.8112914
"1481",43,20.279,18.553,1.277,17.3,13.493,"Picea abies",4.8194965,20.18023082,18.55593652,0.098812821,271.7029662
"1482",43,17.912,14.879,0.963,12.4,4.545,"Betula pubescens",3.5394615,18.1121333,14.79506666,0.217021061,112.7525514
"1483",43,16.302,14.221,0.893,30.1,17.555,"Pinus sylvestris",21.5558895,16.02291788,13.57073116,0.707627299,203.2280225
"1484",43,15.671,13.393,0.848,22.8,14.746,"Picea abies",4.8779335,15.69322593,13.1899502,0.204262606,173.7532446
"1485",43,9.031,0.74,0.581,24.9,19.746,"Pinus sylvestris",2.467563,9.287509478,0.908180436,0.306727519,56.74914808
"1486",43,6.756,-1.106,0.381,29,19.925,"Pinus sylvestris",10.1674265,6.728973251,-0.64511349,0.461678265,356.6439736
"1487",43,12.66,1.754,0.911,17.1,10.325,"Pinus sylvestris",7.596269,12.39235889,1.75749851,0.267663978,270.7489076
"1488",43,16.463,2.143,1.273,24.9,17.301,"Pinus sylvestris",15.0019495,16.26319447,2.325250592,0.270439511,312.36919
"1489",43,19.319,1.053,1.384,26.5,17.13,"Pinus sylvestris",12.198797,19.72228458,0.688908519,0.543324085,132.0762056
"1490",43,26.369,4.612,1.724,10.4,7.466,"Picea abies",1.5917485,26.19183653,4.512616921,0.203135152,240.7089586
"1491",43,26.712,-0.846,1.84,38.3,18.978,"Pinus sylvestris",22.423729,26.98185022,-2.006314869,1.191280713,166.9076592
"1492",43,30.296,2.909,2.212,16,12.963,"Pinus sylvestris",4.1034345,30.2478303,2.964106,0.07319147,318.8423827
"1493",43,31.719,1.531,2.413,24,16.072,"Pinus sylvestris",2.1438445,31.6641771,1.21544933,0.320277655,189.85603
"1494",43,30.708,5.34,2.018,13.2,9.317,"Pinus sylvestris",4.898254,30.71906464,5.262746937,0.078041411,171.8491946
"1495",43,27.426,7.01,1.883,14.2,11,"Picea abies",2.118664,27.53296683,6.844978514,0.196657044,147.0487175
"1496",43,27.374,10.964,2.165,40.3,19.837,"Pinus sylvestris",7.541945,27.02289088,10.10492838,0.928052621,202.2302085
"1497",43,22.581,10.708,1.493,21,14.639,"Pinus sylvestris",7.72967,22.5429018,10.10048788,0.608705556,183.5884244
"1498",43,24.164,12.379,1.843,18.3,13.454,"Pinus sylvestris",7.600446,24.11811941,12.27103007,0.117313829,203.0225107
"1499",43,24.207,15.196,1.66,25.1,18.69,"Pinus sylvestris",9.968825,23.79004832,15.28136144,0.425599902,281.5701378
"1500",43,27.971,16.912,1.926,26.2,16.169,"Pinus sylvestris",10.2494665,27.38647475,17.20804107,0.655217587,296.8605784
"1501",43,29.085,17.711,2.145,65.1,21.906,"Pinus sylvestris",24.5746615,29.7236915,16.95004299,0.993469877,139.9923678
"1502",43,30.679,15.23,2.301,15.6,9.46,"Picea abies",5.177241,30.79102026,15.25324405,0.114406398,78.27755374
"1503",43,32.689,15.828,2.437,26.5,19.705,"Pinus sylvestris",6.08095,32.53410142,15.41769218,0.438572772,200.682424
"1504",43,32.45,19.198,2.292,23.8,19.161,"Pinus sylvestris",6.288177,32.24756056,19.16102292,0.205788802,259.6486107
"1505",43,32.432,21.648,2.309,20.1,15.318,"Pinus sylvestris",6.0107415,32.21474208,21.53894213,0.243093856,243.3445305
"1506",43,1.545,24.357,-0.117,12.5,8.187,"Picea abies",1.910106,1.231288136,24.24951171,0.331615539,251.0868067
"1507",44,0.461,10.24,-0.386,12,7.806,"Picea abies",3.600577,0.333211165,10.22495301,0.128671669,263.2844093
"1508",44,-0.5,14.998,0.077,43.3,21.203,"Pinus sylvestris",20.027068,-0.858659595,14.12743858,0.941548662,202.3910023
"1509",44,6.459,16.132,0.826,19.3,13.415,"Picea abies",6.01787,6.285777017,15.9670331,0.239207612,226.3984584
"1510",44,2.991,26.281,0.113,15.4,13.814,"Pinus sylvestris",3.232703,2.796815477,26.35621026,0.208240757,291.172052
"1511",44,0.705,30.39,-0.185,12.3,9.504,"Picea abies",1.8689805,0.659521979,30.46506513,0.087766871,328.7905271
"1512",44,-1.388,32.085,-0.014,43.2,21.281,"Pinus sylvestris",20.125609,-1.73484589,31.62109845,0.579229419,216.7844115
"1513",44,4.156,29.375,0.132,25.9,17.651,"Picea abies",5.30362,3.968432429,29.37090529,0.187612261,268.7493986
"1514",44,5.085,26.759,0.518,24.3,10.755,"Picea abies",4.9302965,5.019662807,26.45797242,0.308036612,192.2459462
"1515",44,5.717,26.736,0.6,20.6,16.16,"Pinus sylvestris",5.173311,5.848758668,26.68251551,0.142200341,112.0935941
"1516",44,6.887,25.759,0.707,30.2,17.157,"Pinus sylvestris",16.544078,7.470846061,24.54689798,1.345387505,154.2807841
"1517",44,8.421,27.767,0.674,23.4,12.731,"Picea abies",2.3701955,8.317182681,27.72203742,0.113135621,246.5828912
"1518",44,10.046,29.566,0.864,12.5,9.161,"Picea abies",2.0741635,9.934249039,29.37739265,0.219228215,210.6469901
"1519",44,11.672,30.901,1.209,20.7,14.915,"Picea abies",7.1079485,12.00334662,30.76747285,0.357239531,111.9486105
"1520",44,9.164,20.141,1.124,40.1,17.248,"Pinus sylvestris",23.347594,8.624322889,20.29271393,0.560596559,285.7017258
"1521",44,6.632,4.063,0.506,27,17.451,"Pinus sylvestris",13.4647245,6.862592904,3.529758225,0.58096461,156.61461
"1522",44,7.272,3.826,0.6,24.3,12.443,"Picea abies",10.808325,7.450703861,3.667068314,0.239153405,131.6485465
"1523",44,3.398,4.628,-0.037,10.3,5.52,"Picea abies",2.0208575,3.258090158,4.638916796,0.1403351,274.4615989
"1524",44,11.736,1.353,0.922,15,10.817,"Picea abies",3.224012,12.06193373,1.295428996,0.330979179,100.017064
"1525",44,12.533,7.602,1.07,23.3,17.2,"Picea abies",3.278721,12.47049161,7.536964406,0.090204919,223.8648686
"1526",44,10.027,11.539,0.912,21.1,13.484,"Picea abies",8.5078655,10.08304328,11.74791581,0.216302256,15.01649119
"1527",44,8.786,16.264,0.732,15.4,9.021,"Salix caprea",2.61839,8.841817164,16.62457421,0.364868904,8.799585163
"1528",44,20.95,2.871,1.82,29.5,18.115,"Pinus sylvestris",13.864505,20.80170767,2.564618058,0.340382889,205.8275086
"1529",44,18.134,10.587,1.679,39,22.315,"Pinus sylvestris",13.27306,17.16357967,10.10219849,1.084780216,243.4542546
"1530",44,18.933,13.276,1.538,10.7,9.95,"Betula pubescens",6.0693015,18.9686875,13.5427333,0.269110111,7.620614067
"1531",44,25.16,11.887,2.33,42.7,19.886,"Pinus sylvestris",20.9644295,25.37961355,11.12367773,0.794286467,163.9490757
"1532",44,23.988,16.585,1.837,10.3,7.221,"Picea abies",1.8991185,23.81245546,16.35012665,0.293225811,216.7744681
"1533",44,17.417,22.216,1.684,20.9,13.359,"Pinus sylvestris",6.6202505,16.99960812,21.50784556,0.822008934,210.5154369
"1534",44,16.938,24.738,1.677,44.9,22.416,"Pinus sylvestris",32.988529,17.3345938,25.22331638,0.62675245,39.25521661
"1535",44,22.884,28.795,1.976,13.3,10.722,"Picea abies",2.7561845,23.03195432,28.7463123,0.155759346,108.2149529
"1536",44,31.299,29.64,2.695,26.1,17.049,"Pinus sylvestris",7.751095,31.03227924,29.62430713,0.267182015,266.6328095
"1537",44,30.889,25.879,2.555,31.3,17.376,"Pinus sylvestris",9.9849645,30.54452437,26.07365077,0.395667009,299.4692272
"1538",44,29.99,23.5,2.421,13,10.058,"Picea abies",3.044828,29.91810043,23.16544295,0.342195805,192.1289364
